objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroR50_r,petroR90_r,specobjid,specClass,redshift,plate,mjd,fiberid
587728948513407176,156.15472223,-0.21376898,18.917849,17.644356,17.122208,16.765972,16.584444,2141,40,3,91,5.281659,13.217286,76784279257874432,2,0.064605,272,51941,166
587728948513472576,156.41127547,-0.27163712,18.13059,16.388491,15.437544,14.967741,14.596486,2141,40,3,92,4.52595,9.728997,76784279203348480,2,0.104535,272,51941,153
587728948513472633,156.31923849,-0.26639704,18.942211,17.781494,17.308718,17.009726,16.786985,2141,40,3,92,2.803358,6.03032,76784279211737088,2,0.062499,272,51941,155
587728948513603689,156.62605439,-0.25146883,19.412823,18.200289,17.646288,17.266167,17.011223,2141,40,3,94,2.224387,4.571764,77065823520292864,2,0.095833,273,51957,301
587728948513669243,156.79904885,-0.30375587,18.884392,17.715387,17.127468,16.71821,16.492149,2141,40,3,95,1.948897,5.005244,77065823524487168,2,0.115128,273,51957,302
587728948513865876,157.19250584,-0.37192055,18.515257,17.116638,16.303993,15.87746,15.54844,2141,40,3,98,4.469126,9.301812,77065823402852352,2,0.094852,273,51957,273
587728948514062481,157.66430723,-0.31048312,19.112217,18.067081,17.624044,17.291931,17.121119,2141,40,3,101,2.20727,4.640241,77065823184748544,2,0.107383,273,51957,221
587728948514128022,157.87909233,-0.32554027,16.916981,15.777883,15.357847,15.143617,15.00347,2141,40,3,102,9.574462,18.124271,77065823021170688,2,0.028729,273,51957,182
587728948514193502,157.97251524,-0.33666881,18.952854,17.788912,17.346756,17.077009,16.869467,2141,40,3,103,3.518077,8.38733,77065823029559296,2,0.064898,273,51957,184
587728948514193527,158.00188716,-0.36174634,18.994354,16.980509,16.034218,15.611076,15.24703,2141,40,3,103,2.570734,7.438375,77065823054725120,2,0.064435,273,51957,190
587728948514193561,158.07220205,-0.32931898,17.371901,15.959124,15.229741,14.823544,14.521084,2141,40,3,103,3.557196,9.992503,77065823067308032,2,0.055828,273,51957,193
587728948514324568,158.24227796,-0.23287261,18.105692,16.811939,16.250923,15.908663,15.691152,2141,40,3,105,5.740813,13.537773,77065823000199168,2,0.034107,273,51957,177
587728948514324579,158.25288226,-0.38043093,18.852798,16.949677,15.94937,15.396777,14.961423,2141,40,3,105,3.013014,9.379397,77065822933090304,2,0.055217,273,51957,161
587728948514390058,158.43525516,-0.30077497,18.594013,17.259996,16.679319,16.382641,16.186041,2141,40,3,106,4.807654,11.429823,77347109568774144,2,0.031653,274,51913,313
587728948514390157,158.44644821,-0.29417414,18.623121,17.534124,17.048183,16.789537,16.587015,2141,40,3,106,3.042266,6.197214,77065822861787136,2,0.031523,273,51957,144
587728948514455644,158.57954357,-0.34248536,19.391209,18.063046,17.275053,16.748058,16.441492,2141,40,3,107,2.105785,5.108734,77065822735958016,2,0.139984,273,51957,114
587728948514586641,158.89364812,-0.35452196,17.381346,16.344379,15.744521,15.429008,15.157275,2141,40,3,109,2.614676,8.214539,77065822517854208,2,0.029295,273,51957,62
587728948514586700,158.87094021,-0.39978794,18.753883,16.796982,15.785781,15.295017,14.931355,2141,40,3,109,2.78273,9.24483,77065822526242816,2,0.084561,273,51957,64
587728948514586733,158.91811309,-0.41457935,19.320459,18.284918,17.851673,17.512234,17.367872,2141,40,3,109,1.721811,3.228714,77065822538825728,2,0.083525,273,51957,67
587728948514586757,158.95615082,-0.23902206,18.298838,16.968958,16.307707,15.950934,15.625015,2141,40,3,109,2.511594,6.998353,77065822584963072,2,0.028,273,51957,78
587728948514586760,158.96792725,-0.3000898,19.305264,17.324259,16.337477,15.874282,15.499202,2141,40,3,109,1.879647,5.451737,77065822513659904,2,0.084437,273,51957,61
587728948514586763,158.97258269,-0.32813597,19.336704,18.076738,17.459053,16.865425,16.86916,2141,40,3,109,2.891272,6.841066,77065822568185856,2,0.084918,273,51957,74
587728948514652202,159.02904336,-0.38290109,18.184568,17.11957,16.723866,16.53624,16.400703,2141,40,3,110,3.516504,9.224324,77065822559797248,2,0.016929,273,51957,72
587728948514783358,159.39312367,-0.22022809,19.473423,18.146896,17.427282,17.024012,16.784426,2141,40,3,112,3.039151,6.473859,77347109421973504,2,0.095243,274,51913,278
587728948514848920,159.54093863,-0.22078777,18.199936,16.951963,16.416847,16.044262,16.035437,2141,40,3,113,3.702279,7.437777,77347109371641856,2,0.094861,274,51913,266
587728948514914443,159.65878593,-0.34498256,19.109919,17.788223,17.229481,16.951063,16.777977,2141,40,3,114,3.06545,7.054487,77347109212258304,2,0.018769,274,51913,228
587728948514979905,159.7991278,-0.40947496,16.26483,14.532821,13.768925,13.405966,13.138343,2141,40,3,115,8.276828,19.247889,77347109203869696,2,0.018792,274,51913,226
587728948514979953,159.85158401,-0.38929815,16.218939,15.354202,14.991493,14.889392,14.772993,2141,40,3,115,5.800528,13.855796,77347109040291840,2,0.018542,274,51913,187
587728948514980066,159.82604375,-0.22909926,18.260241,16.768377,16.062666,15.685605,15.387236,2141,40,3,115,5.207011,10.990473,77347109262589952,2,0.018918,274,51913,240
587728948515045403,159.8937929,-0.25301726,17.137768,16.045191,15.640442,15.463798,15.311611,2141,40,3,116,3.746824,9.397079,77347109057069056,2,0.01889,274,51913,191
587728948515111019,160.1414166,-0.29948554,19.592508,18.419323,17.826422,17.495409,17.357466,2141,40,3,117,2.590446,5.361379,77628571627028480,2,0.1395,275,51910,305
587728948515176587,160.25690589,-0.37562844,19.527117,18.674788,18.366198,18.057634,17.964005,2141,40,3,118,2.267709,5.812315,77347108994154496,2,0.095325,274,51913,176
587728948515176615,160.33486864,-0.31617489,19.307858,18.138577,17.524687,17.150579,16.925127,2141,40,3,118,1.929985,4.170486,77628571668971520,2,0.13834,275,51910,315
587728948515242095,160.4302197,-0.33547134,18.747671,17.408655,16.79249,16.399916,16.153215,2141,40,3,119,3.038619,6.211891,77347108880908288,2,0.074202,274,51913,149
587728948515307641,160.5607963,-0.33099987,19.263845,17.436094,16.46088,16.029825,15.684347,2141,40,3,120,2.131162,5.919916,77628571660582912,2,0.113993,275,51910,313
587728948515373074,160.67817223,-0.34827985,18.626011,15.911805,15.333602,15.575814,14.99763,2141,40,3,121,6.001766,13.89587,77628571446673408,2,0.018758,275,51910,262
587728948515438730,160.79043764,-0.29735441,19.020851,17.780085,17.203129,16.859289,16.661499,2141,40,3,122,2.79734,6.015172,77347108516003840,2,0.092559,274,51913,62
587728948515438760,160.86659855,-0.24408333,19.119724,18.048626,17.665869,17.381323,17.172766,2141,40,3,122,3.796741,8.080084,77347108541169664,2,0.061207,274,51913,68
587728948515438785,160.89181806,-0.35415181,19.239988,17.388964,16.48333,16.069923,15.732745,2141,40,3,122,1.605408,5.051724,77347108583112704,2,0.07461,274,51913,78
587728948515438797,160.90828789,-0.3364947,18.821301,17.484066,16.830843,16.480806,16.238142,2141,40,3,122,3.979399,8.240876,77347108532781056,2,0.061039,274,51913,66
587728948515569792,161.16934484,-0.32899653,19.181719,18.105509,17.715996,17.381907,17.218182,2141,40,3,124,1.491018,3.205825,77347108381786112,2,0.085113,274,51913,30
587728948515569799,161.18836221,-0.25276885,19.452387,17.797461,16.891878,16.475861,16.243244,2141,40,3,124,2.138053,6.415086,77347108406951936,2,0.150321,274,51913,36
587728948515635241,161.30559948,-0.23935432,19.118382,18.124109,17.609394,17.208529,17.025269,2141,40,3,125,1.300847,3.306156,77628571291484160,2,0.106653,275,51910,225
587728948515635286,161.23537218,-0.34723356,19.508005,18.25845,17.431227,16.994198,16.79406,2141,40,3,125,1.426046,3.469834,77628571299872768,2,0.193104,275,51910,227
587728948515635298,161.2491318,-0.2237309,18.927029,17.630838,17.053194,16.697748,16.520632,2141,40,3,125,2.508879,5.505721,77628571287289856,2,0.075824,275,51910,224
587728948515635303,161.25169545,-0.26499977,19.170237,17.653412,16.831669,16.265583,16.019733,2141,40,3,125,1.881231,5.189032,77628571329232896,3,0.091382,275,51910,234
587728948515635361,161.33824798,-0.3378145,19.512318,18.000771,17.103209,16.640491,16.365131,2141,40,3,125,2.757756,5.976497,77628571274706944,2,0.149096,275,51910,221
587728948515635392,161.37703276,-0.25793341,18.033037,16.32328,15.524592,15.137871,14.837358,2141,40,3,125,3.083668,10.074727,77628571111129088,2,0.039009,275,51910,182
587728948515766312,161.60663376,-0.3855431,18.843712,16.969048,16.11083,15.688209,15.373734,2141,40,3,127,1.471465,4.051789,77628571127906304,2,0.039059,275,51910,186
587728948515766406,161.58242111,-0.41068463,19.441694,17.747576,17.017647,16.648008,16.377253,2141,40,3,127,2.111677,5.878574,77628571106934784,2,0.039561,275,51910,181
587728948515766431,161.6261992,-0.26975079,19.332483,17.568142,16.582483,16.136734,15.786631,2141,40,3,127,2.988163,7.078603,77628571123712000,2,0.15034,275,51910,185
587728948515766439,161.63962757,-0.36139702,19.495447,18.234682,17.557835,17.10025,16.893293,2141,40,3,127,2.233235,4.978983,77628571119517696,2,0.129133,275,51910,184
587728948515831917,161.75664943,-0.29855357,18.704039,16.860971,15.984967,15.574373,15.212051,2141,40,3,128,1.902528,5.9972,77628571031437312,2,0.077453,275,51910,163
587728948515831926,161.76764666,-0.2457246,19.02401,17.604084,16.945873,16.580753,16.279575,2141,40,3,128,3.453141,7.973802,77628571027243008,2,0.051474,275,51910,162
587728948515831943,161.81802071,-0.25775671,19.049019,17.594416,16.844835,16.463671,16.148115,2141,40,3,128,3.578184,8.123419,77628571023048704,2,0.128593,275,51910,161
587728948515897463,161.90611985,-0.23485697,19.113953,18.057692,17.335505,16.87285,16.611498,2141,40,3,129,2.329713,5.315214,77628570943356928,2,0.151599,275,51910,142
587728948515897488,161.96362168,-0.27784724,18.991087,18.005774,17.599623,17.319794,17.180725,2141,40,3,129,2.065926,4.345286,77628570972717056,2,0.115921,275,51910,149
587728948515962992,162.06464836,-0.36544604,19.101221,17.914854,17.315598,16.946323,16.787325,2141,40,3,130,2.648067,5.025372,77910042291994624,2,0.109596,276,51909,301
587728948516028442,162.1992989,-0.34606774,17.783241,16.994417,16.7785,16.686802,16.559286,2141,40,3,131,1.943946,5.06392,77628570796556288,2,0.016283,275,51910,107
587728948516028549,162.15162227,-0.23597887,19.321974,18.082462,17.789209,17.596706,17.654293,2141,40,3,131,3.772321,7.121066,77628571002077184,2,0.025997,275,51910,156
587728949046804658,148.24053551,0.11791769,18.932676,17.649458,17.10763,16.737947,16.548199,2141,40,4,38,2.406785,5.709777,75375474179571712,2,0.082404,267,51608,173
587728949047001217,148.69240829,0.04201341,19.229753,18.459431,18.122139,17.791113,17.794779,2141,40,4,41,1.24364,3.164419,75375474116657152,2,0.103532,267,51608,158
587728949047001246,148.72888448,0.18885532,19.271761,17.990906,17.515621,17.130211,16.987778,2141,40,4,41,2.77801,6.57215,75375474091491328,2,0.094471,267,51608,152
587728949047132256,148.97230752,0.09477668,19.368931,17.987564,17.355734,16.974092,16.802212,2141,40,4,43,2.693421,5.250464,75375473927913472,2,0.084673,267,51608,113
587728949047132269,149.01060376,0.13972132,19.482586,17.681099,16.791607,16.321787,15.997488,2141,40,4,43,1.84559,5.759721,75375473785307136,2,0.074634,267,51608,79
587728949047132306,149.06122118,0.10300779,18.918093,17.700851,17.183977,16.85795,16.582512,2141,40,4,43,3.544135,9.971609,75657057100890112,2,0.035447,268,51633,309
587728949047197701,149.11252755,0.1297036,18.15131,16.804241,16.242306,15.895659,15.655098,2141,40,4,44,3.351902,8.933826,75375473734975488,2,0.045796,267,51608,67
587728949047197779,149.11793476,0.18397174,18.353321,16.476208,15.517944,14.971172,14.60016,2141,40,4,44,5.308771,14.426356,75375473609146368,2,0.065878,267,51608,37
587728949047197849,149.19446775,0.20272375,18.390663,16.405251,15.436057,14.99204,14.64421,2141,40,4,44,3.4774,11.490333,75375476134117376,2,0.087776,267,51608,639
587728949047197870,149.21417289,0.20879308,17.734333,15.745823,14.806572,14.35469,14.017546,2141,40,4,44,4.343581,13.742984,75657057449017344,2,0.065081,268,51633,392
587728949047263386,149.25961188,0.17997147,18.689844,17.03824,16.330057,15.939816,15.662638,2141,40,4,45,2.153725,5.757915,75657057641955328,2,0.062814,268,51633,438
587728949047263398,149.26416618,0.0190098,19.286442,17.696537,16.808607,16.395323,16.052631,2141,40,4,45,2.508744,5.750997,75657056903757824,2,0.124895,268,51633,262
587728949047263411,149.28873816,9.1461E-3,18.942844,17.019333,15.944049,15.48944,15.099726,2141,40,4,45,2.898574,9.472528,75657056941506560,2,0.125471,268,51633,271
587728949047263426,149.30681795,0.19870078,18.875872,17.416548,16.762615,16.380896,16.110571,2141,40,4,45,2.59507,5.26518,75657057629372416,2,0.065727,268,51633,435
587728949047328829,149.4843125,0.2064014,18.624825,17.352308,16.679853,16.23679,15.948153,2141,40,4,46,2.340187,6.770576,75657057784561664,2,0.064999,268,51633,472
587728949047328863,149.52006583,0.17422006,18.36701,17.861294,17.56469,17.248072,17.362556,2141,40,4,46,1.140449,2.944631,75657057797144576,2,0.16859,268,51633,475
587728949047328904,149.41688705,4.4697E-4,18.328836,17.050194,16.61219,16.283848,16.256437,2141,40,4,46,4.775974,12.466522,75657056756957184,2,0.035422,268,51633,227
587728949047394449,149.60365436,0.16106354,19.360558,18.224865,17.669752,17.323971,17.088951,2141,40,4,47,2.537033,5.15941,75657057897807872,2,0.140022,268,51633,499
587728949047394462,149.62597806,0.04521953,18.72015,17.899731,17.633068,17.943787,17.955172,2141,40,4,47,3.23404,7.930709,75657056643710976,2,6.46537E-3,268,51633,200
587728949047394477,149.64389626,0.06888057,18.081675,16.76417,16.219639,15.886366,15.676624,2141,40,4,47,4.911147,10.585993,75657056605962240,2,0.073479,268,51633,191
587728949047459985,149.70776137,0.16144384,19.255714,17.515699,16.654243,16.192099,15.798841,2141,40,4,48,1.628754,4.754573,75657057864253440,2,0.047261,268,51633,491
587728949047460017,149.76351509,0.03706147,18.844706,17.559587,16.993093,16.618235,16.343363,2141,40,4,48,2.869488,6.790475,75657056610156544,2,0.072909,268,51633,192
587728949047460027,149.77969363,0.01064751,17.922655,16.083681,15.193817,14.722685,14.356963,2141,40,4,48,3.790174,10.263627,75657056626933760,2,0.046265,268,51633,196
587728949047460049,149.8078398,0.0673953,19.419571,18.06605,17.176563,16.721243,16.402538,2141,40,4,48,1.787237,4.414848,75657056501104640,2,0.17158,268,51633,166
587728949047460065,149.81941358,0.1010272,19.563103,18.487501,17.716152,17.280109,16.995461,2141,40,4,48,2.433671,5.203385,75657056534659072,2,0.171655,268,51633,174
587728949047525759,149.91736922,0.04422948,18.954767,17.564495,17.224783,17.05652,17.331644,2141,40,4,49,5.733824,11.93215,75657056543047680,2,0.017357,268,51633,176
587728949047591092,150.03879381,0.19702587,19.4662,17.742075,17.033846,16.683128,16.385368,2141,40,4,50,2.449281,5.823798,75657058120105984,2,0.046729,268,51633,552
587728949047591157,150.09164018,0.06011716,19.361553,17.715216,16.82342,16.387453,16.051706,2141,40,4,50,2.487677,6.403635,75657056459161600,2,0.09759,268,51633,156
587728949047591170,150.09944593,0.01434328,18.256836,16.342447,15.429089,14.979275,14.645135,2141,40,4,50,3.094246,9.938364,75657056454967296,2,0.062484,268,51633,155
587728949047656615,150.19127883,0.02482028,18.957718,16.995922,16.083218,15.642218,15.322827,2141,40,4,51,1.632349,5.166448,75657056295583744,2,0.062062,268,51633,117
587728949047656621,150.19313502,0.20804472,18.70709,17.75444,17.325029,17.009611,16.920464,2141,40,4,51,1.702569,3.938513,75657058115911680,2,0.133922,268,51633,551
587728949047656624,150.23171215,0.08649541,18.182068,16.570578,15.771715,15.341189,14.99879,2141,40,4,51,3.507016,9.386659,75657056274612224,2,0.032686,268,51633,112
587728949047656648,150.25645445,0.03828187,19.245569,17.251547,16.310257,15.867344,15.519904,2141,40,4,51,2.709046,8.887461,75657056278806528,2,0.087352,268,51633,113
587728949047721996,150.3187414,0.12095576,18.219707,16.882353,16.211882,15.812294,15.51261,2141,40,4,52,3.976016,9.042706,75657058459844608,2,0.032171,268,51633,633
587728949047722125,150.33845578,0.15707292,19.534018,18.184521,17.473309,17.02136,16.730455,2141,40,4,52,1.186169,2.66182,75657058489204736,2,0.092066,268,51633,640
587728949047722144,150.35901491,0.08246916,19.310562,17.855156,17.167618,16.739492,16.391577,2141,40,4,52,2.755478,6.574393,75657056111034368,2,0.032662,268,51633,73
587728949047722210,150.36555085,0.15510591,18.883934,17.366394,16.802507,16.46204,16.381618,2141,40,4,52,4.877434,9.626661,75657058476621824,2,0.066126,268,51633,637
587728949047787631,150.59969573,0.0561288,19.426498,17.34767,16.277149,15.768024,15.411636,2141,40,4,53,2.901248,9.175823,75939721582215168,2,0.132377,269,51910,261
587728949047787657,150.50262717,0.1789192,18.056257,16.486862,15.831482,15.476274,15.215144,2141,40,4,53,5.987473,11.624774,75657058472427520,2,0.045814,268,51633,636
587728949047853120,150.71700613,0.06873246,17.966375,16.497303,15.822651,15.462575,15.207536,2141,40,4,54,3.181746,7.899457,75939721653518336,2,0.032509,269,51910,278
587728949047853197,150.69247737,6.72505E-3,18.341827,17.343262,16.985624,16.713413,16.572475,2141,40,4,54,2.125239,4.787773,75939721598992384,2,0.04476,269,51910,265
587728949047853227,150.75104817,0.15891149,19.099361,18.143095,17.71809,17.428965,17.317051,2141,40,4,54,2.498758,5.96384,75939722144251904,2,0.098839,269,51910,395
587728949047853233,150.75309452,0.18140974,19.379019,17.442408,16.443914,15.983988,15.602993,2141,40,4,54,2.543711,7.244849,75939722131668992,2,0.099589,269,51910,392
587728949047918723,150.78268817,0.04516592,17.506426,15.564026,14.677313,14.2651,13.973155,2141,40,4,55,3.832597,13.00913,75939721481551872,2,0.067374,269,51910,237
587728949047918736,150.78482493,0.17522119,19.430954,17.573435,16.654083,16.248613,15.92627,2141,40,4,55,2.343474,7.522169,75939722140057600,2,0.096283,269,51910,394
587728949047918757,150.79315274,0.12709005,18.580177,16.920654,16.382053,16.056429,15.877603,2141,40,4,55,6.17774,11.593121,75939722148446208,2,0.046212,269,51910,396
587728949047918787,150.83605987,0.01033742,19.049904,17.809612,17.201258,16.847942,16.613098,2141,40,4,55,2.724427,7.012935,75939721468968960,2,0.06005,269,51910,234
